X Y Z
172 385 574
173 385 574
174 385 572
175 385 571
176 385 570
177 385 569
178 385 568
179 385 568
180 385 567
181 385 567
182 385 567
183 385 566
168 386 575
169 386 575
170 386 575
171 386 574
172 386 574
173 386 573
174 386 572
175 386 571
176 386 570
177 386 569
178 386 568
179 386 568
180 386 567
181 386 566
182 386 566
183 386 566
168 387 576
169 387 575
170 387 575
171 387 574
172 387 574
173 387 573
174 387 572
175 387 571
176 387 570
177 387 569
178 387 568
179 387 567
180 387 566
181 387 566
182 387 566
169 388 575
170 388 575
171 388 574
172 388 574
173 388 572
174 388 571
175 388 571
176 388 570
177 388 568
178 388 568
179 388 567
180 388 566
181 388 566
170 389 575
171 389 574
172 389 573
173 389 572
174 389 571
175 389 570
176 389 569
177 389 568
178 389 568
179 389 567
180 389 566
171 390 574
172 390 573
173 390 572
174 390 571
175 390 570
176 390 569
177 390 568
178 390 568
179 390 567
180 390 566
172 391 573
173 391 572
174 391 571
175 391 570
176 391 569
177 391 568
178 391 568
179 391 567
180 391 566
